 (-0.979094-0.002280j)  (0.004399+0.004299j)  (0.005844-0.103063j)  (-0.015454-0.015192j)  (-0.010215+0.006932j)  (0.003802+0.019255j)  (-0.010792-0.093021j)  (-0.020964+0.020471j)  (-0.096469-0.003412j)  (-0.001588+0.038584j)  (-0.033294+0.067112j)  (0.012887-0.010622j)  (0.026421+0.000357j)  (-0.010383+0.012464j)  (0.030385-0.004075j)  (0.001117-0.037908j)
 (-0.004892+0.007436j)  (-0.987620-0.018997j)  (0.028859-0.002346j)  (-0.020586+0.108135j)  (-0.040442+0.024466j)  (0.015898+0.016011j)  (-0.000881+0.009423j)  (0.039410-0.000262j)  (-0.027343+0.004247j)  (0.008919+0.004314j)  (-0.031731-0.060394j)  (0.004109-0.008294j)  (-0.001071-0.005521j)  (0.008545+0.011735j)  (0.011973+0.000644j)  (0.012257-0.026182j)
 (-0.022382-0.122273j)  (-0.029070-0.005327j)  (-0.941748-0.004234j)  (-0.005454+0.029005j)  (0.034506-0.024494j)  (-0.021078-0.035138j)  (0.081721+0.053608j)  (0.037800+0.067467j)  (0.027151+0.152125j)  (0.138936-0.146880j)  (0.060949+0.018738j)  (-0.054453+0.035461j)  (-0.009916-0.012023j)  (-0.016745+0.011875j)  (-0.000173-0.020362j)  (-0.048911-0.019477j)
 (0.020983-0.010511j)  (0.017736+0.115474j)  (-0.008626+0.029356j)  (-0.970140-0.022333j)  (-0.050617-0.035997j)  (0.007072+0.094623j)  (0.015427-0.001061j)  (-0.033064+0.059556j)  (-0.012981-0.005893j)  (-0.017944+0.044224j)  (-0.022366-0.005322j)  (0.015141+0.000752j)  (0.023024-0.014320j)  (-0.003843+0.109974j)  (0.013440+0.073167j)  (-0.034992+0.051108j)
 (0.000217+0.004811j)  (0.029437+0.007583j)  (-0.020718-0.026880j)  (0.054916-0.029311j)  (-0.968884+0.007287j)  (0.000228-0.017130j)  (0.040933+0.102642j)  (-0.026019-0.107048j)  (0.059763+0.033929j)  (0.005635-0.003692j)  (-0.030783+0.076071j)  (-0.059056+0.027557j)  (-0.030010-0.011545j)  (-0.038515+0.106581j)  (0.008185-0.017240j)  (-0.021719+0.011549j)
 (-0.009330+0.015371j)  (-0.003090+0.008257j)  (0.016744-0.042480j)  (-0.006528+0.101881j)  (0.022217-0.000910j)  (-0.974661-0.022267j)  (-0.039697+0.009903j)  (-0.000706-0.126973j)  (0.019805+0.034352j)  (-0.005275+0.025201j)  (-0.004007-0.031019j)  (-0.036292+0.004463j)  (-0.033873-0.027453j)  (0.000980+0.075851j)  (-0.012118+0.073329j)  (-0.020289+0.014151j)
 (0.029061-0.111684j)  (-0.004957+0.012161j)  (-0.073403+0.091083j)  (-0.006806-0.018991j)  (-0.063267+0.097239j)  (0.002363+0.020830j)  (-0.944132-0.032553j)  (-0.003193+0.067322j)  (-0.148663+0.044223j)  (-0.030633+0.000626j)  (0.060741+0.109485j)  (0.044588-0.090992j)  (0.030785+0.010185j)  (0.005129-0.055091j)  (0.044838-0.048436j)  (-0.021560+0.040752j)
 (-0.001179+0.014544j)  (-0.035556-0.000099j)  (-0.011133+0.074326j)  (0.011968+0.088563j)  (0.022244-0.082476j)  (0.007227-0.117506j)  (-0.004894+0.043502j)  (-0.958140+0.002417j)  (0.001716+0.068602j)  (0.016623-0.002827j)  (0.023174-0.029134j)  (-0.020268+0.004775j)  (-0.003026+0.103235j)  (-0.131564-0.079870j)  (-0.047300+0.017503j)  (-0.007937+0.001413j)
 (0.081916+0.024636j)  (0.016447+0.008136j)  (-0.038973+0.163711j)  (0.026490-0.004027j)  (-0.036749-0.002674j)  (-0.049861+0.014894j)  (0.168727+0.094127j)  (-0.011270+0.042325j)  (-0.912563-0.166197j)  (-0.039251+0.000067j)  (0.009854+0.174173j)  (-0.030041+0.017460j)  (0.015284-0.015294j)  (-0.002850+0.020294j)  (0.061933+0.035649j)  (0.072569-0.123127j)
 (0.011153+0.020979j)  (-0.009579-0.006032j)  (-0.126658-0.156370j)  (0.010338+0.051182j)  (0.005433-0.005093j)  (0.011035+0.011296j)  (0.027180+0.022871j)  (-0.015710+0.011079j)  (0.020525+0.040708j)  (-0.972859-0.042816j)  (0.000023+0.022155j)  (-0.016012-0.021048j)  (0.004063+0.040797j)  (0.017454-0.012814j)  (-0.010020-0.009286j)  (-0.009608+0.012865j)
 (0.024462+0.035870j)  (0.034069-0.068969j)  (-0.041650+0.062072j)  (0.004612-0.015640j)  (0.036828+0.096290j)  (0.012023-0.026077j)  (-0.034580+0.071652j)  (-0.005136-0.008012j)  (-0.018815+0.197097j)  (0.005898+0.017363j)  (-0.947832+0.006314j)  (-0.027825-0.117516j)  (-0.004379+0.014166j)  (0.027742-0.031912j)  (0.006040+0.074909j)  (-0.010570-0.090312j)
