 (-0.980152-0.002118j)  (-0.001005-0.001975j)  (-0.005834-0.001315j)  (-0.001606-0.000731j)  (-0.000475-0.002906j)  (-0.003026+0.002338j)  (-0.000425+0.002049j)  (-0.000008+0.008223j)  (-0.000249+0.000114j)  (0.003303-0.001243j)  (0.021300-0.005968j)  (-0.001660-0.001315j)  (0.001311+0.001756j)  (0.030830-0.004063j)  (0.001352+0.000833j)  (-0.080087-0.176817j)
 (0.000715-0.001272j)  (-0.990638-0.004691j)  (-0.001727+0.001285j)  (0.000580+0.002617j)  (-0.004985+0.001673j)  (-0.000518+0.001517j)  (-0.003924-0.002653j)  (-0.004194+0.000499j)  (-0.001404+0.003237j)  (0.001700+0.000703j)  (-0.000571+0.002022j)  (-0.001053-0.000505j)  (-0.043364+0.128708j)  (0.005403+0.000035j)  (0.001575+0.004036j)  (0.003129+0.002199j)
 (0.005251-0.001368j)  (0.001208+0.001293j)  (-0.993963+0.001523j)  (0.002137-0.002792j)  (0.003841-0.001573j)  (-0.009365-0.108169j)  (-0.002716+0.001783j)  (0.008821-0.002863j)  (0.005416-0.002915j)  (-0.004301-0.000482j)  (0.003418-0.000895j)  (-0.000483+0.000091j)  (0.000926-0.001716j)  (-0.001872-0.001596j)  (-0.000345-0.001471j)  (-0.000372+0.002521j)
 (0.000780-0.001318j)  (-0.000156+0.001446j)  (-0.002139-0.002348j)  (-0.991046-0.006135j)  (0.026916+0.125569j)  (-0.000172+0.001805j)  (0.001424-0.000526j)  (0.003585-0.011804j)  (0.031456-0.004052j)  (-0.001162+0.006459j)  (0.000345-0.001341j)  (-0.002607+0.002846j)  (0.002026+0.004239j)  (-0.001425-0.000878j)  (0.003645-0.003344j)  (-0.001677+0.002702j)
 (-0.000105-0.003290j)  (0.004728+0.001801j)  (-0.004457-0.000621j)  (-0.036158+0.127062j)  (-0.973353-0.059211j)  (0.001758+0.001738j)  (-0.003524+0.001477j)  (0.033718-0.006161j)  (-0.029782+0.165667j)  (-0.019531-0.007299j)  (-0.001886-0.001870j)  (0.005711-0.002774j)  (0.002562-0.003537j)  (-0.038684-0.004384j)  (-0.002920+0.000563j)  (0.001165-0.003723j)
 (0.003035+0.003542j)  (-0.000024+0.001758j)  (0.011212-0.107973j)  (0.000488+0.002329j)  (-0.001616+0.002822j)  (-0.993850-0.018828j)  (0.000810+0.000960j)  (0.001117+0.000610j)  (-0.004400-0.000595j)  (-0.000385-0.002109j)  (-0.005785+0.000320j)  (-0.001480+0.000076j)  (0.000597-0.002633j)  (0.000705+0.000206j)  (-0.002345+0.000706j)  (0.002190-0.001301j)
 (0.000300+0.001528j)  (0.004020-0.002256j)  (0.002641+0.001677j)  (-0.001052-0.000929j)  (0.002766+0.001082j)  (-0.001026+0.001241j)  (-0.999895-0.008677j)  (-0.000454+0.000793j)  (0.005023-0.003356j)  (-0.003051+0.002895j)  (-0.002009-0.001541j)  (0.002737+0.000234j)  (-0.002749-0.000441j)  (-0.000065-0.000954j)  (0.000402+0.001915j)  (-0.002296+0.001315j)
 (0.000205+0.006787j)  (0.004512+0.000239j)  (-0.009034-0.002422j)  (-0.006047-0.006666j)  (-0.009776-0.000366j)  (-0.001082-0.000987j)  (-0.000263+0.001373j)  (-0.988054-0.002451j)  (-0.054194+0.126903j)  (-0.016212-0.006581j)  (0.048990-0.003274j)  (0.020384-0.006301j)  (0.001544+0.001220j)  (-0.033247-0.005808j)  (-0.001408+0.001544j)  (-0.006599+0.002257j)
 (-0.001738-0.001051j)  (0.001087-0.000055j)  (-0.004889+0.000292j)  (-0.008994-0.000742j)  (0.027116+0.177165j)  (0.004854-0.001279j)  (-0.004651-0.002599j)  (0.058239+0.125603j)  (-0.958585+0.021980j)  (0.003853-0.080840j)  (0.001790-0.010341j)  (0.023378+0.002567j)  (0.005134+0.001616j)  (-0.049841-0.137315j)  (-0.000125-0.006353j)  (0.023539-0.001218j)
 (-0.003940-0.002149j)  (-0.002107-0.000065j)  (0.004773-0.000732j)  (0.001112+0.003064j)  (0.006311-0.003225j)  (0.000545-0.001257j)  (0.003231+0.002514j)  (0.006006-0.000398j)  (-0.003216-0.083172j)  (-0.995989-0.016891j)  (0.009882+0.004568j)  (0.004318+0.007197j)  (0.005450+0.000905j)  (0.012128-0.013578j)  (0.005692+0.000493j)  (-0.000134+0.006703j)
 (-0.006861+0.005463j)  (0.000746+0.001480j)  (-0.004166-0.000521j)  (-0.001048-0.002028j)  (-0.000536-0.001184j)  (0.005930-0.000057j)  (0.001887-0.001286j)  (-0.050095-0.002378j)  (-0.005779-0.006344j)  (-0.010304+0.003726j)  (-0.994163-0.010084j)  (-0.000692-0.000610j)  (0.002010+0.001730j)  (0.006545+0.002115j)  (-0.002840-0.000231j)  (0.021453-0.090339j)
