 (-0.947443-0.001085j)  (0.025784+0.007207j)  (-0.065950-0.107483j)  (0.014535-0.030292j)  (-0.007413+0.004219j)  (0.038388+0.025796j)  (-0.033193-0.123862j)  (0.018251+0.003687j)  (-0.107268-0.207524j)  (-0.004907-0.003656j)  (-0.049702+0.033416j)  (0.005227-0.031955j)  (0.036768+0.021226j)  (0.039411-0.016735j)  (-0.034393+0.008874j)  (-0.027363-0.026646j)
 (-0.028240+0.013535j)  (-0.975240+0.001768j)  (-0.002410-0.017781j)  (-0.027031+0.083366j)  (0.007875+0.009176j)  (-0.017742+0.001369j)  (0.012960-0.024938j)  (0.032088-0.004644j)  (0.015641+0.020466j)  (0.015447+0.019872j)  (-0.004926+0.105892j)  (0.032296+0.123347j)  (-0.007038+0.089720j)  (0.003920-0.001173j)  (-0.023581-0.009037j)  (0.001170-0.008343j)
 (0.023614-0.100591j)  (-0.008043-0.016021j)  (-0.977208-0.015508j)  (0.002694-0.000905j)  (0.009493-0.005515j)  (0.027649-0.002150j)  (0.012126+0.092466j)  (-0.008727-0.004039j)  (0.085745+0.089740j)  (0.001482-0.054847j)  (0.011664-0.053662j)  (0.003605-0.000970j)  (-0.001303-0.009354j)  (0.001010+0.032019j)  (0.035361-0.007840j)  (0.002429+0.016168j)
 (-0.010364-0.037612j)  (0.019373+0.091442j)  (-0.003543-0.008805j)  (-0.967654-0.032371j)  (-0.004964-0.003867j)  (0.000962-0.133880j)  (-0.019749+0.003833j)  (-0.022832-0.076543j)  (-0.033046-0.031905j)  (-0.032418+0.046329j)  (-0.011318-0.007490j)  (0.007599-0.007234j)  (-0.037633-0.023654j)  (-0.031528+0.088802j)  (-0.015638-0.080391j)  (-0.019330+0.062943j)
 (0.006371+0.005002j)  (0.005651+0.001236j)  (-0.010542-0.002570j)  (0.006244-0.007629j)  (-0.986183+0.003938j)  (-0.005475+0.001025j)  (0.033852-0.041926j)  (0.017788-0.001201j)  (0.013736+0.042446j)  (0.015542-0.015779j)  (0.005979+0.105974j)  (0.026832-0.004538j)  (0.028965-0.000434j)  (0.004838+0.089995j)  (0.001009+0.018150j)  (-0.005659+0.007094j)
 (-0.014731+0.021014j)  (0.026889+0.002922j)  (-0.047664-0.005030j)  (0.022995-0.142339j)  (0.014715+0.006956j)  (-0.968187+0.010199j)  (-0.009083-0.028441j)  (-0.010076-0.031293j)  (-0.022084-0.037356j)  (0.031224+0.099185j)  (-0.016619+0.088143j)  (0.039740+0.038967j)  (-0.026047+0.018909j)  (-0.017381+0.020991j)  (-0.025907-0.096703j)  (-0.001154+0.012429j)
 (0.023974-0.119771j)  (-0.019913-0.016743j)  (0.006955+0.080119j)  (0.022128+0.001854j)  (-0.030657-0.046244j)  (0.000356-0.023743j)  (-0.977573+0.032628j)  (-0.028530+0.034947j)  (0.046237-0.017299j)  (-0.001752-0.022115j)  (-0.050749+0.027183j)  (-0.020491-0.011323j)  (0.013584-0.004704j)  (0.078837+0.028583j)  (0.026556-0.005780j)  (-0.013541+0.009972j)
 (-0.021054+0.011540j)  (-0.033087-0.002540j)  (0.012202-0.008846j)  (0.020949-0.073560j)  (-0.030149+0.007532j)  (0.011821-0.029227j)  (0.022818+0.029963j)  (-0.980266+0.017276j)  (-0.012299-0.001961j)  (-0.015126-0.015920j)  (0.004775-0.080939j)  (0.005844+0.026863j)  (-0.002455+0.132420j)  (-0.028140-0.034647j)  (-0.000356+0.008288j)  (0.000098-0.008818j)
 (0.108918-0.241231j)  (-0.016495+0.007747j)  (-0.069456+0.099351j)  (0.023987-0.013005j)  (-0.003722+0.031797j)  (0.013128-0.044407j)  (-0.008382-0.016634j)  (-0.003060-0.000168j)  (-0.921271-0.009471j)  (-0.003222+0.014046j)  (0.065845+0.131721j)  (-0.036016+0.002740j)  (0.084029-0.041064j)  (-0.036117-0.099461j)  (-0.017326+0.132465j)  (-0.026650-0.010815j)
 (0.008007+0.002707j)  (-0.015617+0.013337j)  (0.000529-0.048925j)  (0.016864+0.048885j)  (-0.013830-0.020128j)  (-0.045165+0.108400j)  (-0.003811-0.021132j)  (0.002924-0.012120j)  (-0.006232+0.010876j)  (-0.986486-0.040993j)  (0.013179-0.011806j)  (0.007310+0.013173j)  (-0.009239-0.053713j)  (0.005931+0.006114j)  (0.021415+0.019050j)  (-0.004705+0.004066j)
 (0.031331+0.010772j)  (0.011280+0.098292j)  (-0.002737-0.027156j)  (-0.003421-0.001929j)  (-0.006854+0.109689j)  (0.009244+0.088482j)  (0.026875+0.031440j)  (0.005553-0.088745j)  (-0.066543+0.150524j)  (-0.001121-0.020307j)  (-0.955798-0.024746j)  (0.034013+0.012793j)  (0.012685+0.043170j)  (0.000683-0.069130j)  (0.026539+0.018169j)  (-0.039567-0.079739j)
 (-0.006647-0.012331j)  (-0.035761+0.129195j)  (-0.002195-0.011167j)  (0.001855-0.001406j)  (-0.021774-0.004162j)  (-0.035206+0.057072j)  (0.026170-0.017175j)  (-0.015767+0.018609j)  (0.027876-0.010132j)  (0.005603+0.010265j)  (-0.027795+0.015269j)  (-0.980600-0.008774j)  (-0.001773-0.044663j)  (0.001813+0.032516j)  (0.074582-0.049531j)  (0.019142+0.004440j)
 (-0.008923+0.008605j)  (0.001741+0.087406j)  (-0.013525-0.004008j)  (0.032997-0.018365j)  (-0.023081+0.007993j)  (0.026066+0.016966j)  (-0.014638-0.013248j)  (0.005146+0.130138j)  (-0.077005-0.039492j)  (0.010527-0.058644j)  (-0.013858+0.057633j)  (0.013145-0.053085j)  (-0.975304+0.010181j)  (-0.040067-0.004549j)  (0.000757+0.034190j)  (-0.000712-0.001126j)
 (-0.024612-0.004103j)  (-0.000829-0.010713j)  (-0.004916+0.024851j)  (0.033963+0.094634j)  (-0.016340+0.085984j)  (0.008843+0.029737j)  (-0.078702+0.027989j)  (0.025248-0.032608j)  (0.028314-0.107402j)  (-0.003001+0.002202j)  (-0.008752-0.061067j)  (-0.004967+0.024590j)  (0.032897+0.003456j)  (-0.974362+0.034993j)  (-0.039124-0.029507j)  (0.008268-0.015950j)
 (0.009129-0.010979j)  (0.011284+0.006224j)  (-0.019718-0.002924j)  (0.026163-0.077306j)  (-0.000805+0.015599j)  (0.032593-0.089529j)  (-0.022191-0.000824j)  (0.008032+0.008909j)  (0.021963+0.151817j)  (-0.038538+0.010341j)  (-0.007085+0.000486j)  (-0.077721-0.054650j)  (-0.006826+0.009361j)  (0.018358-0.023557j)  (-0.966642-0.080543j)  (-0.007234-0.080308j)
 (0.019009-0.013769j)  (-0.005342-0.010957j)  (0.005302+0.013118j)  (0.019816+0.067253j)  (-0.006620+0.002096j)  (-0.009526+0.018085j)  (0.015577+0.011674j)  (0.001496-0.000071j)  (0.013288-0.017202j)  (0.009464+0.002324j)  (0.039295-0.081829j)  (-0.016556+0.000924j)  (-0.010614+0.002909j)  (0.007472-0.008041j)  (0.005719-0.081938j)  (-0.988568+0.000538j)
