 (-0.997063+0.017089j)  (0.001692+0.002648j)  (-0.006876-0.005037j)  (0.002425+0.000918j)  (0.002973-0.010285j)  (-0.044180-0.036935j)  (-0.006481+0.012818j)  (0.006989+0.011196j)  (0.002044+0.000588j)  (0.009013-0.001370j)  (-0.002112+0.003384j)  (-0.007182+0.004691j)  (-0.026290-0.019326j)  (0.017754-0.002081j)  (0.003760-0.007507j)  (-0.002429-0.005989j)
 (-0.002116+0.001887j)  (-0.998775+0.018791j)  (0.002019+0.004473j)  (0.007683-0.003992j)  (-0.001235+0.001775j)  (0.004756+0.004381j)  (-0.011010-0.001938j)  (-0.004509-0.004313j)  (-0.004119-0.010629j)  (0.000824-0.003661j)  (-0.003922+0.002475j)  (0.009005+0.001876j)  (-0.019982+0.028609j)  (0.003935+0.010140j)  (0.010217+0.002293j)  (0.006256+0.006609j)
 (0.006201-0.004850j)  (-0.001981+0.004412j)  (-0.999365+0.020446j)  (0.000161-0.003672j)  (0.002962-0.003022j)  (0.006986-0.002384j)  (-0.002956+0.002351j)  (-0.005568-0.003557j)  (0.004146-0.000716j)  (-0.008815-0.001977j)  (-0.001590+0.003970j)  (0.002533-0.002300j)  (0.006358-0.003569j)  (-0.008523-0.010699j)  (0.011072-0.001422j)  (-0.006076+0.009516j)
 (-0.003634+0.000605j)  (-0.005067-0.002328j)  (-0.001778-0.003581j)  (-0.974219+0.023178j)  (-0.001399+0.003510j)  (-0.012919+0.007897j)  (0.001113-0.002852j)  (0.043588-0.164494j)  (-0.007199-0.007280j)  (-0.009434-0.001326j)  (-0.001243-0.001376j)  (0.001952+0.006059j)  (-0.007686+0.010264j)  (0.016459+0.142116j)  (0.003305-0.014340j)  (-0.000193-0.000544j)
 (-0.002832-0.010123j)  (0.001164+0.001620j)  (-0.002900-0.002881j)  (0.001106+0.003525j)  (-0.999523+0.017873j)  (-0.004409-0.003237j)  (-0.001728-0.001619j)  (0.004176+0.003288j)  (-0.007265-0.004213j)  (-0.003646-0.004545j)  (0.003925+0.001183j)  (0.006825-0.001676j)  (0.003891-0.004935j)  (0.006947-0.002665j)  (0.008548-0.003112j)  (-0.008717+0.001152j)
 (0.043455-0.039075j)  (-0.004422+0.003947j)  (-0.006636-0.002065j)  (0.012975+0.007246j)  (0.004357-0.002975j)  (-0.995450+0.024433j)  (-0.013203+0.062073j)  (0.000763+0.005151j)  (-0.003909-0.001243j)  (-0.008898+0.001228j)  (-0.012084+0.000240j)  (-0.002887-0.005554j)  (-0.004527+0.008301j)  (0.003163+0.003566j)  (-0.013403+0.009823j)  (-0.001022-0.002990j)
 (0.004150+0.010140j)  (0.011484-0.001833j)  (0.002948+0.002867j)  (-0.003192-0.002924j)  (0.001070-0.001712j)  (0.015528+0.061912j)  (-0.997238+0.013394j)  (0.002219+0.011177j)  (0.013532+0.008201j)  (-0.001561+0.004445j)  (-0.012573+0.013119j)  (0.003257+0.007387j)  (-0.008689+0.005899j)  (-0.000127-0.001993j)  (-0.002012+0.006411j)  (-0.002816-0.001564j)
 (-0.007700+0.010648j)  (0.005358-0.005372j)  (0.006007-0.005197j)  (-0.049322-0.157467j)  (-0.005562+0.002799j)  (-0.002449+0.003888j)  (-0.000699+0.011628j)  (-0.982867+0.019973j)  (0.008548+0.004436j)  (-0.010363+0.001755j)  (-0.003505+0.002482j)  (-0.003472-0.003613j)  (-0.011280+0.007140j)  (-0.041494+0.015719j)  (-0.001221-0.000020j)  (0.045241+0.037606j)
 (-0.003031+0.000944j)  (0.003527-0.010348j)  (-0.003601-0.001195j)  (0.004235-0.000711j)  (0.006754-0.004700j)  (0.004388-0.000579j)  (-0.013031+0.008083j)  (-0.006228+0.006984j)  (-0.997823+0.016920j)  (0.001291+0.005600j)  (0.001976+0.006400j)  (0.012053-0.003402j)  (0.002214-0.002448j)  (-0.055353-0.002446j)  (-0.010846+0.002468j)  (-0.005152+0.004982j)
 (-0.009494-0.000702j)  (-0.001055-0.003701j)  (0.008981-0.002137j)  (0.008956+0.000529j)  (0.003607-0.004736j)  (0.008878-0.000103j)  (0.002015+0.003713j)  (0.010199+0.003705j)  (-0.000738+0.005529j)  (-0.999442+0.014295j)  (-0.004640+0.008800j)  (-0.001487-0.000531j)  (0.006235-0.000623j)  (-0.002835-0.001403j)  (0.004713+0.006375j)  (-0.009124+0.007877j)
 (0.001862+0.003835j)  (0.003849+0.001991j)  (0.001590+0.003732j)  (0.001199-0.001914j)  (-0.004138+0.001223j)  (0.012605-0.001228j)  (0.013153+0.012057j)  (0.004511+0.002113j)  (-0.002271+0.005843j)  (0.005093+0.008475j)  (-0.999360+0.016058j)  (-0.004338-0.004909j)  (0.002387-0.001442j)  (0.007993+0.002977j)  (-0.002139+0.000977j)  (0.010842+0.007596j)
